Count,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Service Count,Charge Category,Tenure Group,Avg Monthly Spend,High Value Customer,Family Customer,Long Term Customer,Internet User
1,United States,California,Anaheim,92802,Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,0,2631,6,High,Loyal,96.15428571428572,0,0,1,1
1,United States,California,Anaheim,92804,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,38.8,0,3007,1,Low,New,19.4,0,0,0,0
1,United States,California,Anaheim,92808,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.0,19.0,0,2400,1,Low,New,19.0,0,1,0,0
1,United States,California,Brea,92821,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,61.7,0,5575,1,Low,New,20.566666666666663,1,0,0,0
1,United States,California,Fullerton,92831,Male,No,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,0,6471,5,Medium,Very Loyal,64.27788461538461,1,0,1,1
1,United States,California,Fullerton,92832,Male,No,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,85.1,0,2894,1,Low,New,17.02,0,0,0,0
1,United States,California,Fullerton,92833,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,0,5152,7,High,Very Loyal,103.08472222222224,1,0,1,1
1,United States,California,Fullerton,92835,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,0,5633,9,High,Very Loyal,93.9161971830986,1,0,1,1
1,United States,California,Garden Grove,92840,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,0,6437,8,High,Very Loyal,112.09791666666666,1,0,1,1
1,United States,California,Garden Grove,92841,Male,No,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1174.8,0,2026,2,Low,Loyal,25.539130434782606,0,0,1,0
1,United States,California,Garden Grove,92843,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435.0,0,4652,8,High,Very Loyal,86.26984126984127,1,0,1,1
1,United States,California,Garden Grove,92844,Male,No,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,0,5393,5,High,Loyal,81.28666666666666,1,0,1,1
1,United States,California,Garden Grove,92845,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,0,2352,2,Medium,New,45.6,0,0,0,1
1,United States,California,Villa Park,92861,Male,No,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,916.15,0,2136,6,Medium,Regular,57.259375,0,0,0,1
1,United States,California,Orange,92865,Male,No,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,0,5707,5,Medium,New,59.3,1,0,0,1
1,United States,California,Orange,92866,Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,0,4965,5,High,Very Loyal,90.4813725490196,1,0,1,1
1,United States,California,Orange,92867,Male,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,1414.45,0,5368,1,Low,Very Loyal,21.76076923076923,1,0,1,0
1,United States,California,Orange,92868,Male,No,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,0,2893,3,High,Regular,73.15625,0,0,0,1
1,United States,California,Orange,92869,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,0,3488,1,Low,New,23.85,0,0,0,0
1,United States,California,Placentia,92870,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,0,4395,3,High,Very Loyal,73.625,0,1,1,1
1,United States,California,Corona,92879,Male,No,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,0,4210,8,High,Loyal,106.59130434782608,0,0,1,1
1,United States,California,Corona,92880,Female,No,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,3608.0,0,5076,8,High,Loyal,112.75,1,0,1,1
1,United States,California,Corona,92881,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,0,5483,8,High,Very Loyal,84.64236111111111,1,0,1,1
1,United States,California,Corona,92882,Male,No,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,0,3067,7,High,Loyal,81.18157894736842,0,0,1,1
1,United States,California,Corona,92883,Male,No,No,No,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,0,4138,3,Medium,Very Loyal,46.21078431372549,0,0,1,1
1,United States,California,Yorba Linda,92886,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,0,6158,9,High,Very Loyal,115.36180555555556,1,1,1,1
1,United States,California,Ventura,93004,Male,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1357.1,0,4101,1,Low,Very Loyal,20.56212121212121,0,0,1,0
1,United States,California,Camarillo,93010,Female,Yes,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,0,5720,8,High,Loyal,110.4625,1,0,1,1
1,United States,California,Camarillo,93012,Male,No,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,0,4145,6,Medium,Very Loyal,68.36399999999999,0,0,1,1
1,United States,California,Carpinteria,93013,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,0,3762,3,Medium,Regular,42.09333333333333,0,0,0,1
1,United States,California,Fillmore,93015,Male,No,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,0,2372,1,Low,New,23.2875,0,0,0,1
1,United States,California,Moorpark,93021,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,0,5569,7,High,Very Loyal,105.70833333333331,1,0,1,1
1,United States,California,Oak View,93022,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,0,4882,6,High,Very Loyal,85.69912280701755,1,0,1,1
1,United States,California,Ojai,93023,Female,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,0,4025,4,High,New,74.70714285714287,0,0,0,1
1,United States,California,Oxnard,93030,Male,Yes,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,0,5248,2,Low,New,36.260000000000005,1,1,0,1
1,United States,California,Oxnard,93033,Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,0,5801,6,High,Very Loyal,92.83548387096776,1,0,1,1
1,United States,California,Oxnard,93035,Male,No,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,0,5904,4,High,Loyal,83.89125,1,1,1,1
1,United States,California,Piru,93040,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,0,4404,1,Low,Regular,20.3475,0,0,0,0
1,United States,California,Santa Paula,93060,Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,0,3273,5,High,Loyal,95.828,0,0,1,1
1,United States,California,Simi Valley,93063,Male,No,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,0,2781,5,High,Regular,85.5695652173913,0,0,0,1
1,United States,California,Simi Valley,93065,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,0,5722,7,High,Very Loyal,103.325,1,0,1,1
1,United States,California,Somis,93066,Female,Yes,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,0,5388,8,High,Very Loyal,110.32569444444444,1,0,1,1
1,United States,California,Santa Barbara,93103,Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,0,5928,4,Medium,Loyal,53.78152173913043,1,0,1,1
1,United States,California,Santa Barbara,93105,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,0,6046,9,High,Very Loyal,91.15138888888887,1,0,1,1
1,United States,California,Santa Barbara,93108,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,176.3,0,4745,1,Low,New,17.630000000000003,1,0,0,0
1,United States,California,Santa Barbara,93109,Female,No,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,0,3533,5,Medium,Loyal,55.905,0,0,1,1
1,United States,California,Santa Barbara,93111,Male,No,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,0,2021,6,High,Loyal,100.31935483870969,0,0,1,1
1,United States,California,Goleta,93117,Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,0,4114,7,High,Very Loyal,72.22573529411765,0,0,1,1
1,United States,California,Arvin,93203,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,0,5668,2,Low,Very Loyal,23.826470588235296,1,1,1,0
1,United States,California,Buttonwillow,93206,Female,Yes,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,0,5982,5,High,Very Loyal,87.4938775510204,1,0,1,1
1,United States,California,California Hot Springs,93207,Female,No,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,394.85,0,4667,2,Low,Regular,26.32333333333333,1,1,0,0
1,United States,California,Corcoran,93212,Male,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,0,4706,6,Medium,Very Loyal,68.843,1,0,1,1
1,United States,California,Ducor,93218,Male,Yes,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,0,5242,2,Medium,Regular,72.19166666666666,1,0,1,1
1,United States,California,Frazier Park,93222,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,0,4517,1,Low,Loyal,18.72285714285714,0,1,1,0
1,United States,California,Farmersville,93223,Female,No,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,0,5208,2,Low,Regular,27.955882352941178,1,0,0,0
1,United States,California,Frazier Park,93225,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,0,5787,5,High,New,86.51,1,0,0,1
1,United States,California,Glennville,93226,Male,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,0,5228,9,High,Very Loyal,90.18676470588235,1,0,1,1
1,United States,California,Hanford,93230,Male,No,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,0,4192,7,High,Loyal,79.94444444444444,0,0,1,1
1,United States,California,Ivanhoe,93235,Male,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,0,3078,1,Low,Loyal,18.855405405405406,0,0,1,0
1,United States,California,Kettleman City,93239,Female,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,0,5369,2,Medium,New,42.87,1,0,0,1
1,United States,California,Lake Isabella,93240,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,2798,1,Low,New,20.05,0,0,0,0
1,United States,California,Lamont,93241,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,0,5420,6,Medium,Very Loyal,68.60230769230769,1,0,1,1
1,United States,California,Laton,93242,Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,0,5864,1,Low,Very Loyal,20.48421052631579,1,1,1,0
1,United States,California,Lebec,93243,Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,0,3319,3,High,New,79.36666666666666,0,0,0,1
1,United States,California,Lemoore,93245,Male,No,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,0,5214,2,Low,Very Loyal,29.655102040816324,1,0,1,1
1,United States,California,Lost Hills,93249,Female,No,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,0,5640,6,Medium,Very Loyal,57.70428571428572,1,0,1,1
1,United States,California,Mc Farland,93250,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,0,4836,1,Low,Very Loyal,19.6122641509434,1,0,1,0
1,United States,California,Mc Kittrick,93251,Male,No,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1336.1,0,5794,2,Low,Very Loyal,25.20943396226415,1,1,1,0
1,United States,California,New Cuyama,93254,Male,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,0,3534,2,Low,Regular,22.42727272727273,0,0,0,0
1,United States,California,Pixley,93256,Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,0,4295,8,High,Very Loyal,111.47923076923075,0,0,1,1
1,United States,California,Porterville,93257,Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,0,5517,2,Low,Loyal,25.082291666666663,1,0,1,0
1,United States,California,Richgrove,93261,Male,No,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,0,3449,7,High,New,104.53333333333336,0,0,0,1
1,United States,California,Sequoia National Park,93262,Male,No,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,0,5602,4,High,Loyal,83.90777777777778,1,0,1,1
1,United States,California,Springville,93265,Female,No,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,0,6301,6,High,Very Loyal,75.67295081967214,1,0,1,1
1,United States,California,Stratford,93266,Male,No,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,0,5645,5,Medium,New,65.21666666666667,1,0,0,1
1,United States,California,Strathmore,93267,Female,Yes,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,0,3568,7,High,Loyal,104.71,0,0,1,1
1,United States,California,Taft,93268,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,0,3029,2,High,New,71.1,0,0,0,1
1,United States,California,Terra Bella,93270,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,0,4667,3,Medium,New,49.9,1,0,0,1
1,United States,California,Three Rivers,93271,Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,0,4886,2,Low,Very Loyal,24.83137254901961,1,0,1,0
1,United States,California,Tulare,93274,Male,No,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,0,6290,2,Low,Very Loyal,31.21923076923077,1,0,1,1
1,United States,California,Tupman,93276,Male,No,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,0,4191,4,High,Very Loyal,81.36176470588235,0,0,1,1
1,United States,California,Visalia,93277,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,0,5384,1,Low,New,20.45,1,0,0,0
1,United States,California,Wasco,93280,Male,No,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,0,4258,7,High,Loyal,75.62903225806451,0,0,1,1
1,United States,California,Weldon,93283,Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,0,3313,1,Low,Loyal,21.554255319148936,0,0,1,0
1,United States,California,Woodlake,93286,Female,Yes,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,0,4327,1,Low,Regular,18.954545454545453,0,0,0,0
1,United States,California,Woody,93287,Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,0,4517,1,Low,New,20.65,0,0,0,0
1,United States,California,Visalia,93291,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,0,6322,8,High,Very Loyal,87.725,1,0,1,1
1,United States,California,Bakersfield,93301,Male,Yes,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,0,3384,4,High,Loyal,85.4904255319149,0,1,1,1
1,United States,California,Bakersfield,93304,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,0,4397,6,Medium,Very Loyal,66.82777777777778,0,0,1,1
1,United States,California,Bakersfield,93305,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,0,4186,5,Medium,Very Loyal,63.48030303030303,0,0,1,1
1,United States,California,Bakersfield,93306,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,0,2332,4,High,Loyal,81.38428571428571,0,0,1,1
1,United States,California,Bakersfield,93307,Male,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,0,4388,4,High,Loyal,86.7655172413793,0,0,1,1
